,State,City,Year,Population,Violent Crime,Murder,Rape,Robbery,Assault,Property,Burglary,Larceny,MV Theft,Arson
288,MASSACHUSETTS,WORCESTER,2015,183377,777,4,10,189,574,2324,491,1648,185,2
289,MASSACHUSETTS,WORCESTER,2016,183377,771,2,21,179,569,2711,746,1704,261,3
290,MICHIGAN,ANN ARBOR,2015,118730,90,0,26,14,50,1068,100,932,36,3
291,MICHIGAN,ANN ARBOR,2016,118730,106,0,32,20,54,926,126,757,43,3
292,MICHIGAN,DETROIT,2015,673225,5794,135,270,1569,3820,13638,3276,6757,3605,399
293,MICHIGAN,DETROIT,2016,673225,5409,103,267,1130,3909,13442,3368,6229,3845,335
294,MICHIGAN,GRAND RAPIDS7,2015,195268,642,5,57,177,403,2082,438,1516,128,24
295,MICHIGAN,GRAND RAPIDS7,2016,195268,619,4,72,137,406,0,374,1472,0,28
296,MICHIGAN,LANSING,2015,114694,631,3,58,113,457,1543,407,978,158,10
297,MICHIGAN,LANSING,2016,114694,525,4,45,81,395,1248,308,799,141,3
298,MICHIGAN,WARREN,2015,135367,380,2,61,67,250,1449,293,882,274,10
299,MICHIGAN,WARREN,2016,135367,351,3,74,56,218,1647,427,1012,208,17
300,MINNESOTA,MINNEAPOLIS,2015,413479,1964,20,186,797,961,7922,1614,5566,742,63
301,MINNESOTA,MINNEAPOLIS,2016,413479,2111,10,210,799,1092,7607,1381,5347,879,38
302,MINNESOTA,ROCHESTER,2015,112542,86,0,24,18,44,1121,205,876,40,0
303,MINNESOTA,ROCHESTER,2016,112542,127,0,35,30,62,1186,173,970,43,0
304,MINNESOTA,ST. PAUL,2015,300721,975,2,86,289,598,4416,926,2712,778,53
305,MINNESOTA,ST. PAUL,2016,300721,1000,9,100,341,550,4360,900,2695,765,35
306,MISSISSIPPI,JACKSON,2015,170508,745,27,71,366,281,4117,1115,2504,498,51
307,MISSISSIPPI,JACKSON,2016,170508,677,27,42,297,311,3875,922,2515,438,55
308,MISSOURI,COLUMBIA,2015,118911,274,1,44,66,163,1605,385,1135,85,5
309,MISSOURI,COLUMBIA,2016,118911,244,2,40,61,141,1546,275,1183,88,6
310,MISSOURI,INDEPENDENCE,2015,117639,216,1,28,56,131,2922,409,2073,440,7
311,MISSOURI,INDEPENDENCE,2016,117639,304,2,29,61,212,2989,444,2172,373,7
312,MISSOURI,KANSAS CITY,2015,473373,3053,37,179,704,2133,9912,2289,5832,1791,71
313,MISSOURI,KANSAS CITY,2016,473373,3668,51,178,862,2577,9204,2076,5459,1669,87
314,MISSOURI,SPRINGFIELD,2015,166860,1063,7,128,212,716,5961,935,4438,588,30
315,MISSOURI,SPRINGFIELD,2016,166860,1144,5,153,213,773,6283,1060,4639,584,31
316,MISSOURI,ST. LOUIS,2015,317095,2813,92,127,832,1762,9608,1947,6031,1630,79
317,MISSOURI,ST. LOUIS,2016,317095,2781,88,141,811,1741,8522,1605,5587,1330,136
318,MONTANA,BILLINGS,2015,109997,243,4,33,41,165,2404,299,1691,414,6
319,MONTANA,BILLINGS,2016,109997,270,0,33,49,188,2537,319,1906,312,10
320,NEBRASKA,LINCOLN,2015,276585,471,0,83,104,284,4226,625,3432,169,38
321,NEBRASKA,LINCOLN,2016,276585,473,8,101,90,274,4104,597,3324,183,0
322,NEBRASKA,OMAHA5,2015,452252,1213,26,100,329,758,7704,1079,5512,1113,37
323,NEBRASKA,OMAHA5,2016,452252,1141,12,118,248,763,8166,922,5820,1424,32
324,NEVADA,HENDERSON,2015,282554,224,2,45,84,93,2698,688,1744,266,7
325,NEVADA,HENDERSON,2016,282554,305,3,48,106,148,2828,663,1851,314,8
326,NEVADA,LAS VEGAS METROPOLITAN POLICE DEPARTMENT,2015,1562134,6798,54,555,2326,3863,22760,7244,11959,3557,80
327,NEVADA,LAS VEGAS METROPOLITAN POLICE DEPARTMENT,2016,1562134,7277,83,735,2537,3922,22234,6115,11881,4238,49
328,NEVADA,NORTH LAS VEGAS,2015,234386,995,5,45,223,722,2614,897,1282,435,7
329,NEVADA,NORTH LAS VEGAS,2016,234386,1122,11,46,243,822,2543,789,1151,603,9
330,NEVADA,RENO,2015,239721,618,9,67,145,397,3573,662,2460,451,9
331,NEVADA,RENO,2016,239721,809,4,72,190,543,3820,599,2693,528,8
332,NEW HAMPSHIRE,MANCHESTER,2015,110661,323,2,37,112,172,2099,359,1640,100,13
333,NEW HAMPSHIRE,MANCHESTER,2016,110661,364,1,39,102,222,1565,240,1261,64,16
334,NEW JERSEY,EDISON TOWNSHIP,2015,102281,46,0,1,21,24,570,103,427,40,7
335,NEW JERSEY,EDISON TOWNSHIP,2016,102281,49,0,3,16,30,528,71,421,36,1
336,NEW JERSEY,ELIZABETH,2015,129364,484,8,23,242,211,1744,325,1038,381,6
337,NEW JERSEY,ELIZABETH,2016,129364,511,3,22,235,251,1976,394,1141,441,1
338,NEW JERSEY,JERSEY CITY,2015,265159,636,8,51,253,324,1898,390,1237,271,35
339,NEW JERSEY,JERSEY CITY,2016,265159,598,11,33,258,296,1986,479,1257,250,23
340,NEW JERSEY,PATERSON,2015,146588,465,7,18,206,234,1853,616,905,332,4
341,NEW JERSEY,PATERSON,2016,146588,547,7,28,263,249,1498,464,727,307,5
342,NEW JERSEY,WOODBRIDGE TOWNSHIP,2015,100950,46,0,0,22,24,722,103,570,49,1
343,NEW JERSEY,WOODBRIDGE TOWNSHIP,2016,100950,51,0,4,24,23,802,102,643,57,2
344,NEW MEXICO,ALBUQUERQUE,2015,559721,2691,23,199,861,1608,15853,2903,10755,2195,46
345,NEW MEXICO,ALBUQUERQUE,2016,559721,2897,32,193,847,1825,17888,2992,11575,3321,0
346,NEW MEXICO,LAS CRUCES,2015,102227,124,2,15,33,74,2434,358,1957,119,3
347,NEW MEXICO,LAS CRUCES,2016,102227,126,2,16,19,89,2351,377,1848,126,1
348,NEW YORK,AMHERST TOWN,2015,120207,55,0,7,19,29,811,81,707,23,6
349,NEW YORK,AMHERST TOWN,2016,120207,45,1,3,15,26,953,79,857,17,2
350,NEW YORK,BUFFALO,2015,258096,1291,12,81,457,741,4904,1040,3379,485,70
351,NEW YORK,BUFFALO,2016,258096,1358,19,88,468,783,4803,1184,3227,392,108
352,NEW YORK,NEW YORK,2015,8550861,23225,164,1081,7599,14381,60298,6410,50526,3362,0
353,NEW YORK,NEW YORK,2016,8550861,23543,159,1184,7366,14834,59928,5809,51171,2948,0
354,NEW YORK,ROCHESTER,2015,209922,852,19,65,287,481,3576,696,2503,377,44
355,NEW YORK,ROCHESTER,2016,209922,879,16,72,291,500,3583,677,2572,334,48
356,NEW YORK,SYRACUSE,2015,144027,530,10,34,191,295,2361,530,1690,141,19
357,NEW YORK,SYRACUSE,2016,144027,502,13,31,149,309,2209,469,1576,164,24
358,NEW YORK,YONKERS,2015,201753,447,3,23,161,260,960,194,625,141,6
359,NEW YORK,YONKERS,2016,201753,464,4,21,206,233,988,181,712,95,9
360,NORTH CAROLINA,CARY,2015,160291,31,2,4,9,16,919,169,718,32,2
361,NORTH CAROLINA,CARY,2016,160291,67,0,9,24,34,852,126,699,27,4
362,NORTH CAROLINA,FAYETTEVILLE,2015,204731,453,13,26,162,252,3907,871,2870,166,21
363,NORTH CAROLINA,FAYETTEVILLE,2016,204731,659,17,46,147,449,4598,892,3520,186,28
364,NORTH CAROLINA,GREENSBORO,2015,285950,739,11,35,217,476,4812,1068,3505,239,52
365,NORTH CAROLINA,GREENSBORO,2016,285950,898,7,41,252,598,4770,1029,3441,300,56
366,NORTH CAROLINA,HIGH POINT,2015,109669,309,2,18,99,190,1683,333,1230,120,6
367,NORTH CAROLINA,HIGH POINT,2016,109669,318,2,16,74,226,1896,346,1463,87,5
368,NORTH CAROLINA,WILMINGTON,2015,115434,389,4,29,127,229,2441,627,1655,159,4
369,NORTH CAROLINA,WILMINGTON,2016,115434,409,5,22,114,268,2348,659,1565,124,4
370,NORTH DAKOTA,FARGO,2015,118490,177,3,29,21,124,1545,321,1107,117,4
371,NORTH DAKOTA,FARGO,2016,118490,215,1,39,30,145,1737,251,1352,134,9
372,OHIO,AKRON,2015,197587,615,12,86,203,314,3967,1147,2518,302,38
373,OHIO,AKRON,2016,197587,531,16,99,181,235,3210,979,1982,249,43
374,OHIO,CINCINNATI,2015,298478,1340,38,129,607,566,7793,2006,5275,512,223
375,OHIO,CINCINNATI,2016,298478,1268,32,128,570,538,7064,1843,4716,505,0
376,OHIO,COLUMBUS,2015,847745,2338,39,409,1100,790,15851,3403,10908,1540,174
377,OHIO,COLUMBUS,2016,847745,2124,40,395,1018,671,16668,3537,11572,1559,190
378,OHIO,DAYTON,2015,140683,663,10,75,235,343,3254,1110,1857,287,53
379,OHIO,DAYTON,2016,140683,573,9,44,202,318,3354,977,2030,347,7
380,OKLAHOMA,BROKEN ARROW,2015,106145,74,0,21,19,34,897,168,649,80,2
381,OKLAHOMA,BROKEN ARROW,2016,106145,73,1,11,21,40,1016,166,783,67,3
382,OKLAHOMA,OKLAHOMA CITY,2015,630621,2399,30,242,544,1583,11795,2796,7554,1445,47
383,OKLAHOMA,OKLAHOMA CITY,2016,630621,2462,30,227,547,1658,12436,2649,8381,1406,47
384,OKLAHOMA,TULSA,2015,401520,1658,27,160,410,1061,9445,2473,5811,1161,80
385,OKLAHOMA,TULSA,2016,401520,2064,28,226,455,1355,11532,2681,7179,1672,92
386,OREGON,EUGENE,2015,161608,251,0,41,77,133,2988,524,2237,227,20
387,OREGON,EUGENE,2016,161608,285,2,42,58,183,2941,468,2163,310,29
388,OREGON,SALEM,2015,163320,252,2,20,50,180,3339,339,2673,327,13
389,OREGON,SALEM,2016,163320,238,4,17,61,156,3339,533,2510,296,13
390,PENNSYLVANIA,ALLENTOWN,2015,119335,231,4,24,113,90,1389,282,1019,88,11
391,PENNSYLVANIA,ALLENTOWN,2016,119335,257,6,23,122,106,1547,331,1083,133,11
392,PENNSYLVANIA,ERIE,2015,98887,218,3,25,59,131,1207,292,856,59,14
393,PENNSYLVANIA,ERIE,2016,98887,176,6,18,58,94,959,223,697,39,19
394,PENNSYLVANIA,PHILADELPHIA,2015,1567810,7648,115,679,3113,3741,23292,3936,16915,2441,152
395,PENNSYLVANIA,PHILADELPHIA,2016,1567810,7374,122,634,2896,3722,22948,3263,17069,2616,197
396,PENNSYLVANIA,PITTSBURGH,2015,306870,996,21,37,396,542,4437,981,3178,278,79
397,PENNSYLVANIA,PITTSBURGH,2016,306870,1115,29,51,438,597,4487,716,3358,413,76
398,SOUTH CAROLINA,CHARLESTON,2015,132585,175,13,22,42,98,1505,226,1164,115,1
399,SOUTH CAROLINA,CHARLESTON,2016,132585,200,6,18,51,125,1524,166,1237,121,3
400,SOUTH CAROLINA,COLUMBIA,2015,132495,544,4,44,125,371,3323,522,2466,335,9
401,SOUTH CAROLINA,COLUMBIA,2016,132495,373,5,38,120,210,3411,496,2546,369,5
402,SOUTH CAROLINA,NORTH CHARLESTON,2015,109051,380,4,53,102,221,2608,363,2013,232,5
403,SOUTH CAROLINA,NORTH CHARLESTON,2016,109051,435,15,40,136,244,2961,425,2228,308,9
404,SOUTH DAKOTA,SIOUX FALLS,2015,172313,351,1,63,21,266,2561,467,1933,161,17
405,SOUTH DAKOTA,SIOUX FALLS,2016,172313,460,2,70,57,331,2664,412,1944,308,24
406,TENNESSEE,CHATTANOOGA,2015,174969,795,11,40,124,620,5251,899,3910,442,8
407,TENNESSEE,CHATTANOOGA,2016,174969,873,12,57,154,650,4787,777,3532,478,13
408,TENNESSEE,CLARKSVILLE,2015,150319,417,6,32,39,340,1900,320,1505,75,9
409,TENNESSEE,CLARKSVILLE,2016,150319,481,6,43,52,380,1799,307,1421,71,1
410,TENNESSEE,KNOXVILLE,2015,185638,894,10,106,208,570,5469,868,4212,389,8
411,TENNESSEE,KNOXVILLE,2016,185638,832,7,78,199,548,4854,810,3676,368,9
412,TENNESSEE,MEMPHIS,2015,657936,5515,51,250,1401,3813,17509,4735,11576,1198,134
413,TENNESSEE,MEMPHIS,2016,657936,5733,88,229,1537,3879,16833,4348,11152,1333,181
414,TENNESSEE,MURFREESBORO,2015,123994,317,3,33,72,209,1960,442,1442,76,6
415,TENNESSEE,MURFREESBORO,2016,123994,359,2,25,74,258,1830,335,1411,84,4
416,TENNESSEE,NASHVILLE,2015,658029,3365,30,266,779,2290,11505,2290,8541,674,22
417,TENNESSEE,NASHVILLE,2016,658029,3398,35,216,799,2348,11480,2232,8545,703,36
418,TEXAS,ABILENE,2015,121764,336,6,38,64,228,2805,609,2003,193,12
419,TEXAS,ABILENE,2016,121764,279,6,32,56,185,2242,468,1650,124,8
420,TEXAS,AMARILLO,2015,198770,631,4,94,137,396,4400,898,3127,375,14
421,TEXAS,AMARILLO,2016,198770,680,6,85,136,453,4526,899,3191,436,16
422,TEXAS,AUSTIN,2015,938728,1697,9,266,445,977,17404,2464,13704,1236,34
423,TEXAS,AUSTIN,2016,938728,1958,12,339,511,1096,16933,2659,13146,1128,41
424,TEXAS,BEAUMONT,2015,117635,572,11,45,162,354,2250,570,1582,98,18
425,TEXAS,BEAUMONT,2016,117635,649,7,44,191,407,2466,765,1561,140,25
426,TEXAS,BROWNSVILLE ,2015,184941,239,1,24,76,138,3700,501,3124,75,9
427,TEXAS,BROWNSVILLE ,2016,184941,234,2,28,66,138,3057,463,2511,83,4
428,TEXAS,CARROLLTON5,2015,130676,75,1,3,28,43,1380,229,1024,127,2
429,TEXAS,CARROLLTON5,2016,130676,116,2,23,32,59,1358,245,983,130,2
430,TEXAS,COLLEGE STATION,2015,105855,109,2,31,20,56,1119,182,894,43,0
431,TEXAS,COLLEGE STATION,2016,105855,118,0,27,27,64,1081,161,861,59,1
432,TEXAS,CORPUS CHRISTI,2015,324326,1039,12,155,205,667,5339,945,4133,261,28
433,TEXAS,CORPUS CHRISTI,2016,324326,1090,11,135,195,749,5703,1044,4317,342,24
434,TEXAS,DALLAS,2015,1301977,4341,68,405,2008,1860,21508,5095,12778,3635,196
435,TEXAS,DALLAS,2016,1301977,4772,81,381,2150,2160,22059,5401,13049,3609,184
436,TEXAS,DENTON,2015,131194,151,2,46,33,70,1407,174,1157,76,0
437,TEXAS,DENTON,2016,131194,158,3,46,26,83,1424,265,1096,63,0
438,TEXAS,EL PASO,2015,686077,1204,8,153,192,851,6240,646,5233,361,38
439,TEXAS,EL PASO,2016,686077,1337,6,152,222,957,5950,705,4825,420,24
440,TEXAS,FORT WORTH,2015,829731,2190,27,291,481,1391,14926,2878,10910,1138,61
441,TEXAS,FORT WORTH,2016,829731,2217,36,225,587,1369,13909,2473,10284,1152,62
442,TEXAS,FRISCO,2015,152678,58,1,17,15,25,1157,188,945,24,1
443,TEXAS,FRISCO,2016,152678,65,0,10,16,39,1176,137,1012,27,5
444,TEXAS,GARLAND,2015,237593,344,4,62,159,119,3606,621,2606,379,20
445,TEXAS,GARLAND,2016,237593,367,1,54,176,136,3681,720,2538,423,13
446,TEXAS,GRAND PRAIRIE,2015,187901,237,1,38,61,137,1965,350,1384,231,11
447,TEXAS,GRAND PRAIRIE,2016,187901,306,5,65,94,142,2217,350,1634,233,6
448,TEXAS,HOUSTON,2015,2275221,10216,144,374,4777,4921,48909,9597,32644,6668,332
449,TEXAS,HOUSTON,2016,2275221,11578,158,600,4763,6057,49299,8995,33924,6380,364
450,TEXAS,IRVING,2015,236465,216,6,15,83,112,2914,507,2132,275,10
451,TEXAS,IRVING,2016,236465,258,2,13,115,128,3191,633,2250,308,15
452,TEXAS,KILLEEN,2015,140497,400,10,74,70,246,1793,441,1255,97,12
453,TEXAS,KILLEEN,2016,140497,445,5,67,91,282,1797,563,1085,149,16
454,TEXAS,LAREDO,2015,256280,491,4,64,69,354,4291,532,3599,160,43
455,TEXAS,LAREDO,2016,256280,493,7,74,88,324,4126,570,3445,111,28
456,TEXAS,LEWISVILLE,2015,104741,108,1,23,24,60,1136,161,869,106,2
457,TEXAS,LEWISVILLE,2016,104741,91,0,21,20,50,1334,206,984,144,4
458,TEXAS,LUBBOCK,2015,247271,1104,8,90,167,839,5785,1231,4138,416,19
459,TEXAS,LUBBOCK,2016,247271,1306,3,74,209,1020,5918,1302,4186,430,25
460,TEXAS,MCALLEN,2015,140593,71,2,7,22,40,2277,240,1984,53,3
461,TEXAS,MCALLEN,2016,140593,96,1,23,31,41,2227,154,2029,44,6
462,TEXAS,MCKINNEY,2015,163406,141,2,25,27,87,1260,139,1064,57,5
463,TEXAS,MCKINNEY,2016,163406,117,4,24,30,59,1102,151,879,72,7
464,TEXAS,MESQUITE,2015,145569,214,3,22,98,91,2876,553,1910,413,2
465,TEXAS,MESQUITE,2016,145569,287,0,32,117,138,2756,488,1903,365,7
466,TEXAS,MIDLAND,2015,132625,222,5,20,27,170,1718,347,1291,80,3
467,TEXAS,MIDLAND,2016,132625,247,3,15,49,180,1785,300,1400,85,6
468,TEXAS,ODESSA,2015,118606,589,6,32,79,472,2270,383,1618,269,13
469,TEXAS,ODESSA,2016,118606,490,3,39,59,389,2250,447,1585,218,12
470,TEXAS,PASADENA,2015,154986,292,1,38,81,172,2203,351,1540,312,25
471,TEXAS,PASADENA,2016,154986,328,2,49,102,175,1949,308,1426,215,13
472,TEXAS,PEARLAND,2015,106850,81,1,27,19,34,1103,177,889,37,2
473,TEXAS,PEARLAND,2016,106850,92,0,11,32,49,961,139,765,57,4
474,TEXAS,PLANO,2015,282968,213,2,46,64,101,2397,354,1929,114,9
475,TEXAS,PLANO,2016,282968,178,5,30,52,91,2758,485,2073,200,9
476,TEXAS,RICHARDSON,2015,111008,76,0,13,26,37,1092,192,825,75,1
477,TEXAS,RICHARDSON,2016,111008,91,2,10,39,40,1201,177,920,104,0
478,TEXAS,ROUND ROCK,2015,115955,71,1,15,18,37,1062,98,943,21,2
479,TEXAS,ROUND ROCK,2016,115955,85,0,14,18,53,1363,159,1163,41,6
480,TEXAS,SAN ANTONIO,2015,1463586,4005,51,509,915,2530,35261,5576,26572,3113,119
481,TEXAS,SAN ANTONIO,2016,1463586,5111,70,572,1051,3418,36630,5449,28000,3181,119
482,TEXAS,TYLER,2015,102481,212,3,27,38,144,1899,322,1492,85,0
483,TEXAS,TYLER,2016,102481,206,1,33,52,120,2002,305,1621,76,1
484,TEXAS,WACO,2015,131413,394,14,34,67,279,2497,563,1870,64,42
485,TEXAS,WACO,2016,131413,346,2,60,74,210,2351,535,1757,59,7
486,TEXAS,WICHITA FALLS,2015,105186,200,1,48,54,97,2057,456,1526,75,0
487,TEXAS,WICHITA FALLS,2016,105186,245,3,64,75,103,1775,388,1248,139,0
488,UTAH,PROVO,2015,115294,81,0,35,10,36,1095,100,924,71,1
489,UTAH,PROVO,2016,115294,82,0,30,12,40,1449,156,1197,96,2
490,VIRGINIA,ALEXANDRIA,2015,152710,131,0,11,53,67,1350,113,1133,104,1
491,VIRGINIA,ALEXANDRIA,2016,152710,137,3,12,61,61,1306,85,1089,132,5
492,VIRGINIA,CHESAPEAKE,2015,235273,488,6,31,81,370,2810,463,2185,162,14
493,VIRGINIA,CHESAPEAKE,2016,235273,416,7,37,95,277,2979,318,2491,170,11
494,VIRGINIA,HAMPTON,2015,136381,155,7,16,71,61,1989,289,1555,145,14
495,VIRGINIA,HAMPTON,2016,136381,174,10,19,73,72,2012,245,1637,130,6
496,VIRGINIA,NEWPORT NEWS ,2015,182975,344,17,35,98,194,2522,438,1918,166,25
497,VIRGINIA,NEWPORT NEWS ,2016,182975,377,11,38,126,202,2570,410,1895,265,25
498,VIRGINIA,NORFOLK,2015,245400,629,7,58,202,362,4141,522,3473,146,13
499,VIRGINIA,NORFOLK,2016,245400,766,27,66,217,456,4438,557,3650,231,11
500,VIRGINIA,RICHMOND,2015,220802,553,16,32,236,269,3645,682,2640,323,32
501,VIRGINIA,RICHMOND,2016,220802,504,24,29,221,230,3065,553,2177,335,20
502,VIRGINIA,VIRGINIA BEACH,2015,452797,316,12,52,128,124,4625,505,3931,189,49
503,VIRGINIA,VIRGINIA BEACH,2016,452797,344,8,69,133,134,4798,428,4113,257,36
504,WASHINGTON,BELLEVUE,2015,138532,54,2,9,22,21,2089,319,1648,122,8
505,WASHINGTON,BELLEVUE,2016,138532,75,0,6,36,33,2165,333,1679,153,10
506,WASHINGTON,EVERETT6,2015,107633,191,4,19,65,103,3040,477,2156,407,20
507,WASHINGTON,EVERETT6,2016,107633,258,1,30,75,152,2958,464,1984,510,8
508,WASHINGTON,KENT,2015,127259,156,3,28,63,62,2872,432,1973,467,12
509,WASHINGTON,KENT,2016,127259,162,0,31,74,57,3669,595,2397,677,6
510,WASHINGTON,RENTON,2015,100015,135,0,24,50,61,2680,559,1725,396,2
511,WASHINGTON,RENTON,2016,100015,148,3,18,60,67,2921,454,1861,606,20
512,WASHINGTON,SEATTLE,2015,683700,2000,9,67,782,1142,18074,3629,12445,2000,36
513,WASHINGTON,SEATTLE,2016,683700,2058,15,129,757,1157,19148,3921,13294,1933,53
514,WASHINGTON,SPOKANE,2015,212698,549,5,55,170,319,7585,1397,5367,821,24
515,WASHINGTON,SPOKANE,2016,212698,564,4,68,153,339,8000,1303,5758,939,18
516,WASHINGTON,TACOMA,2015,206884,760,4,67,229,460,6182,1188,4061,933,26
517,WASHINGTON,TACOMA,2016,206884,1010,5,69,285,651,6795,1233,4329,1233,48
518,WASHINGTON,VANCOUVER,2015,171076,356,1,60,60,235,2671,435,1875,361,27
519,WASHINGTON,VANCOUVER,2016,171076,319,0,64,69,186,2868,508,1859,501,24
520,WISCONSIN,GREEN BAY,2015,105119,216,1,27,25,163,1035,183,807,45,6
521,WISCONSIN,GREEN BAY,2016,105119,244,1,30,30,183,954,159,768,27,4
522,WISCONSIN,KENOSHA,2015,100038,126,1,26,50,49,920,152,714,54,2
523,WISCONSIN,KENOSHA,2016,100038,141,0,12,58,71,1042,206,795,41,3
524,WISCONSIN,MADISON,2015,248833,432,3,57,106,266,3170,548,2520,102,4
525,WISCONSIN,MADISON,2016,248833,395,6,56,99,234,3187,434,2593,160,8
526,WISCONSIN,MILWAUKEE,2015,600400,4302,73,189,1674,2366,11680,2587,6072,3021,113
527,WISCONSIN,MILWAUKEE,2016,600400,4427,53,248,1531,2595,11359,2358,6026,2975,118
